관측일시,저수위(EL.m),저수량(백만㎥),저수율(%),유입량(㎥/s),총 방류량(㎥/s),발전방류량(㎥/s),여수로방류량(㎥/s),기타방류량(㎥/s),용수공급량(㎥/s),댐유역평균강우량(㎥/s)
2021-07-29,178.56,1647.05,56.8,15.502,15.502,15.002,0,0.5,0,0
2021-07-30,178.55,1646.58,56.8,9.994,15.498,14.998,0,0.5,0,0
2021-07-31,178.55,1646.58,56.8,15.494,15.494,14.994,0,0.5,0,0.2664
2021-08-01,178.57,1647.53,56.8,36.003,24.994,24.494,0,0.5,0,16.0231
2021-08-02,178.61,1649.43,56.9,47.026,24.995,24.495,0,0.5,0,16.2175
2021-08-03,178.63,1650.39,56.9,36.015,24.993,24.493,0,0.5,0,0.5059
2021-08-04,178.63,1650.39,56.9,24.997,24.997,24.497,0,0.5,0,0
2021-08-05,178.62,1649.91,56.9,19.485,24.997,24.497,0,0.5,0,0
2021-08-06,178.6,1648.96,56.9,13.982,25.002,24.502,0,0.5,0,13.1519
2021-08-07,178.61,1649.43,56.9,30.512,25.002,24.502,0,0.5,0,0
2021-08-08,178.6,1648.96,56.9,19.495,25.005,24.505,0,0.5,0,1.2496
2021-08-09,178.7,1653.72,57,80.155,25.008,24.508,0,0.5,0,14.5321
2021-08-10,178.84,1660.41,57.3,102.392,24.994,24.494,0,0.5,0,11.0823
2021-08-11,178.95,1665.68,57.4,85.974,25.004,24.504,0,0.5,0,0.2037
2021-08-12,178.99,1667.6,57.5,47.211,25.006,24.506,0,0.5,0,0.1614
2021-08-13,179.01,1668.55,57.5,36.114,25.005,24.505,0,0.5,0,0
2021-08-14,179.08,1671.92,57.7,63.921,25.002,24.502,0,0.5,0,10.7046
2021-08-15,179.2,1677.69,57.9,91.845,24.996,24.496,0,0.5,0,0.1462
2021-08-16,179.26,1680.59,58,58.492,25.006,24.506,0,0.5,0,0
2021-08-17,179.28,1681.55,58,36.169,24.998,24.498,0,0.5,0,0.747
2021-08-18,179.35,1684.93,58.1,64.136,25.001,24.501,0,0.5,0,8.1518
2021-08-19,179.47,1690.74,58.3,92.197,24.977,24.477,0,0.5,0,0.2469
2021-08-20,179.53,1693.65,58.4,58.67,24.999,24.499,0,0.5,0,0.2778
2021-08-21,179.59,1696.56,58.5,58.71,24.997,24.497,0,0.5,0,20.2437
2021-08-22,179.66,1699.97,58.6,64.382,24.999,24.499,0,0.5,0,1.1267
2021-08-23,179.71,1702.4,58.7,53.166,25.001,24.501,0,0.5,0,2.5451
2021-08-24,179.77,1705.32,58.8,58.843,25.007,24.507,0,0.5,0,23.6562
2021-08-25,179.91,1712.16,59,104.106,24.996,24.496,0,0.5,0,2.878
2021-08-26,180.02,1717.54,59.2,87.315,25,24.5,0,0.5,0,0.0533
2021-08-27,180.08,1720.48,59.3,59.039,24.991,24.491,0,0.5,0,0.744
2021-08-28,180.14,1723.43,59.4,49.598,15.509,15.009,0,0.5,0,0
2021-08-29,180.18,1725.39,59.5,38.247,15.498,14.998,0,0.5,0,1.4182
2021-08-30,180.21,1726.87,59.6,32.57,15.496,14.996,0,0.5,0,0
2021-08-31,180.26,1729.33,59.6,43.984,15.505,15.005,0,0.5,0,33.3057
2021-09-01,180.59,1745.63,60.2,204.188,15.513,15.013,0,0.5,0,17.1226
2021-09-02,180.88,1760.05,60.7,182.329,15.5,15,0,0.5,0,0.0787
2021-09-03,181.04,1768.03,61,107.944,15.491,14.991,0,0.5,0,0
2021-09-04,181.14,1773.04,61.1,73.435,15.504,15.004,0,0.5,0,0.3339
2021-09-05,181.21,1776.55,61.3,56.117,15.498,14.998,0,0.5,0,1.1728
2021-09-06,181.28,1780.06,61.4,56.173,15.498,14.998,0,0.5,0,0.3673
2021-09-07,181.43,1787.61,61.6,102.848,15.5,15,0,0.5,0,37.3936
2021-09-08,181.71,1801.76,62.1,179.227,15.494,14.994,0,0.5,0,2.5892
2021-09-09,181.9,1811.4,62.5,127.113,15.502,15.002,0,0.5,0,0
2021-09-10,182.02,1817.51,62.7,86.192,15.49,14.99,0,0.5,0,0
2021-09-11,182.11,1822.1,62.8,68.649,15.515,15.015,0,0.5,0,0
2021-09-12,182.17,1825.16,62.9,50.97,15.497,14.997,0,0.5,0,0
2021-09-13,182.22,1827.72,63,45.096,15.504,15.004,0,0.5,0,0
2021-09-14,182.26,1829.77,63.1,39.192,15.498,14.998,0,0.5,0,0
2021-09-15,182.28,1830.79,63.1,27.353,15.499,14.999,0,0.5,0,0.0787
2021-09-16,182.3,1831.82,63.2,27.136,15.278,14.991,0,0.287,0,0
2021-09-17,182.31,1832.33,63.2,20.932,15.001,15.001,0,0,0,0.1468
2021-09-18,182.33,1833.35,63.2,26.862,14.997,14.997,0,0,0,1.0065
2021-09-19,182.34,1833.87,63.2,20.942,15.008,15.008,0,0,0,0
2021-09-20,182.35,1834.38,63.3,20.933,14.998,14.998,0,0,0,0
2021-09-21,182.41,1837.46,63.4,50.636,15,15,0,0,0,24.3852
2021-09-22,182.46,1840.03,63.5,45.229,15.501,15.001,0,0.5,0,8.0378
2021-09-23,182.5,1842.08,63.5,39.306,15.503,15.003,0,0.5,0,0
2021-09-24,182.52,1843.11,63.6,27.405,15.497,14.997,0,0.5,0,0.5247
2021-09-25,182.54,1844.14,63.6,27.416,15.503,15.003,0,0.5,0,0.2543
2021-09-26,182.56,1845.17,63.6,27.409,15.492,14.992,0,0.5,0,0
2021-09-27,182.57,1845.69,63.6,21.1,15.14,14.81,0,0.33,0,0.3639
2021-09-28,182.58,1846.2,63.7,20.45,14.489,14.489,0,0,0,0.5412
2021-09-29,182.61,1847.75,63.7,32.394,14.503,14.503,0,0,0,20.4298
2021-09-30,182.67,1850.84,63.8,50.315,14.502,14.502,0,0,0,0.0787
2021-10-01,182.68,1851.56,63.9,38.066,29.704,29.704,0,0,0,0.082
2021-10-02,182.7,1852.39,63.9,39.255,29.695,29.695,0,0,0,1.2902
2021-10-03,182.7,1852.39,63.9,29.715,29.715,29.715,0,0,0,0
2021-10-04,182.71,1852.91,63.9,35.679,29.703,29.703,0,0,0,20.2399
2021-10-05,182.81,1858.07,64.1,89.514,29.69,29.69,0,0,0,15.8141
2021-10-06,183.04,1870,64.5,167.715,29.691,29.691,0,0,0,5.2005
2021-10-07,183.21,1878.85,64.8,132.101,29.7,29.7,0,0,0,3.2177
2021-10-08,183.32,1884.59,65,96.14,29.706,29.706,0,0,0,2.8612
2021-10-09,183.4,1888.77,65.1,78.096,29.695,29.695,0,0,0,0.3959
2021-10-10,183.49,1893.48,65.3,84.239,29.701,29.701,0,0,0,16.0763
2021-10-11,183.64,1901.35,65.6,120.805,29.706,29.706,0,0,0,2.1784
2021-10-12,183.77,1908.19,65.8,108.858,29.7,29.7,0,0,0,0.0681
2021-10-13,183.86,1912.94,66,84.567,29.654,29.654,0,0,0,0
2021-10-14,183.92,1916.1,66.1,66.37,29.711,29.711,0,0,0,0
2021-10-15,183.97,1918.75,66.2,60.288,29.708,29.708,0,0,0,4.8379
2021-10-16,184.03,1921.92,66.3,66.434,29.7,29.7,0,0,0,2.8782
2021-10-17,184.07,1924.04,66.4,54.215,29.703,29.703,0,0,0,0
2021-10-18,184.1,1925.63,66.4,48.134,29.738,29.738,0,0,0,0
2021-10-19,184.12,1926.69,66.4,41.983,29.714,29.714,0,0,0,2.1878
2021-10-20,184.13,1927.22,66.5,35.823,29.687,29.687,0,0,0,0
2021-10-21,184.14,1927.75,66.5,35.838,29.701,29.701,0,0,0,0
2021-10-22,184.15,1928.28,66.5,35.828,29.689,29.689,0,0,0,0.1482
2021-10-23,184.14,1927.75,66.5,23.563,29.702,29.702,0,0,0,0
2021-10-24,184.13,1927.22,66.5,23.555,29.692,29.692,0,0,0,0
2021-10-25,184.13,1927.22,66.5,29.746,29.746,29.746,0,0,0,0
2021-10-26,184.12,1926.69,66.4,23.592,29.728,29.728,0,0,0,0
2021-10-27,184.11,1926.16,66.4,23.625,29.76,29.76,0,0,0,2.9145
2021-10-28,184.1,1925.63,66.4,23.608,29.742,29.742,0,0,0,0
2021-10-29,184.08,1924.57,66.4,17.476,29.741,29.741,0,0,0,0
2021-10-30,184.07,1924.04,66.4,23.548,29.679,29.679,0,0,0,0
2021-10-31,184.05,1922.98,66.3,17.44,29.698,29.698,0,0,0,0
2021-11-01,184.01,1920.86,66.2,19.988,44.491,44.491,0,0,0,0
2021-11-02,183.96,1918.22,66.2,13.9,44.503,44.503,0,0,0,0.0787
2021-11-03,183.92,1916.1,66.1,20.035,44.497,44.497,0,0,0,0.5111
2021-11-04,183.89,1914.52,66,18.063,36.398,36.398,0,0,0,0
2021-11-05,183.85,1912.41,66,11.97,36.401,36.401,0,0,0,0
2021-11-06,183.81,1910.3,65.9,11.987,36.399,36.399,0,0,0,0
2021-11-07,183.78,1908.72,65.8,18.098,36.396,36.396,0,0,0,0
2021-11-08,183.76,1907.66,65.8,24.208,36.401,36.401,0,0,0,15.6667
2021-11-09,183.74,1906.61,65.8,24.218,36.406,36.406,0,0,0,0
2021-11-10,183.71,1905.03,65.7,18.122,36.396,36.396,0,0,0,0
2021-11-11,183.68,1903.45,65.6,18.124,36.388,36.388,0,0,0,0.055
2021-11-12,183.65,1901.88,65.6,18.158,36.412,36.412,0,0,0,0
2021-11-13,183.61,1899.78,65.5,12.07,36.392,36.392,0,0,0,0
2021-11-14,183.58,1898.2,65.5,18.172,36.402,36.402,0,0,0,0
2021-11-15,183.54,1896.1,65.4,12.091,36.382,36.382,0,0,0,0
2021-11-16,183.5,1894,65.3,12.135,36.408,36.408,0,0,0,0
2021-11-17,183.47,1892.43,65.3,18.193,36.386,36.386,0,0,0,0
2021-11-18,183.42,1889.82,65.2,6.102,36.401,36.401,0,0,0,0
2021-11-19,183.39,1888.25,65.1,18.23,36.396,36.396,0,0,0,0
2021-11-20,183.35,1886.15,65,12.206,36.411,36.411,0,0,0,0
2021-11-21,183.31,1884.06,65,12.206,36.393,36.393,0,0,0,0.1086
2021-11-22,183.28,1882.5,64.9,18.276,36.404,36.404,0,0,0,8.7
2021-11-23,183.25,1880.93,64.9,18.278,36.396,36.396,0,0,0,0.3966
2021-11-24,183.2,1878.33,64.8,6.224,36.399,36.399,0,0,0,0
2021-11-25,183.16,1876.24,64.7,12.275,36.394,36.394,0,0,0,0.082
2021-11-26,183.12,1874.16,64.6,12.31,36.411,36.411,0,0,0,0.5528
2021-11-27,183.08,1872.08,64.6,12.294,36.377,36.377,0,0,0,0
2021-11-28,183.04,1870,64.5,12.343,36.408,36.408,0,0,0,0
2021-11-29,182.99,1867.4,64.4,6.341,36.397,36.397,0,0,0,0
2021-11-30,182.98,1866.88,64.4,30.385,36.393,36.393,0,0,0,24.4558
2021-12-01,182.98,1866.88,64.4,36.413,36.413,36.413,0,0,0,0
2021-12-02,182.96,1865.85,64.3,24.386,36.398,36.398,0,0,0,0
2021-12-03,182.94,1864.81,64.3,24.397,36.405,36.405,0,0,0,0.1704
2021-12-04,182.92,1863.77,64.3,24.397,36.4,36.4,0,0,0,0
2021-12-05,182.89,1862.22,64.2,18.409,36.405,36.405,0,0,0,0
2021-12-06,182.86,1860.66,64.2,18.378,36.364,36.364,0,0,0,0
2021-12-07,182.83,1859.11,64.1,18.418,36.394,36.394,0,0,0,1.5918
2021-12-08,182.81,1858.07,64.1,24.431,36.409,36.409,0,0,0,0
2021-12-09,182.77,1856.01,64,12.454,36.397,36.397,0,0,0,0
2021-12-10,182.73,1853.94,63.9,12.487,36.412,36.412,0,0,0,0
2021-12-11,182.7,1852.39,63.9,18.46,36.392,36.392,0,0,0,0
2021-12-12,182.66,1850.32,63.8,12.505,36.398,36.398,0,0,0,0
2021-12-13,182.62,1848.26,63.7,12.524,36.399,36.399,0,0,0,0
2021-12-14,182.58,1846.2,63.7,12.553,36.41,36.41,0,0,0,0
2021-12-15,182.54,1844.14,63.6,12.56,36.399,36.399,0,0,0,1.3898
2021-12-16,182.51,1842.6,63.5,18.529,36.396,36.396,0,0,0,0
2021-12-17,182.47,1840.54,63.5,12.587,36.394,36.394,0,0,0,0
2021-12-18,182.41,1837.46,63.4,0.628,36.305,36.305,0,0,0,0
2021-12-19,182.37,1835.4,63.3,12.644,36.406,36.406,0,0,0,0.6449
2021-12-20,182.33,1833.35,63.2,12.657,36.401,36.401,0,0,0,0.0533
2021-12-21,182.29,1831.3,63.2,12.675,36.401,36.401,0,0,0,0
2021-12-22,182.25,1829.26,63.1,12.684,36.392,36.392,0,0,0,0
2021-12-23,182.21,1827.21,63,12.759,36.449,36.449,0,0,0,0
2021-12-24,182.15,1824.14,62.9,0.968,36.469,36.469,0,0,0,0.5988
2021-12-25,182.11,1822.1,62.8,12.751,36.395,36.395,0,0,0,0.5282
2021-12-26,182.05,1819.04,62.7,0.98,36.413,36.413,0,0,0,0
2021-12-27,182,1816.49,62.6,6.911,36.407,36.407,0,0,0,0
2021-12-28,181.95,1813.94,62.6,6.943,36.411,36.411,0,0,0,0
2021-12-29,181.9,1811.4,62.5,6.961,36.4,36.4,0,0,0,0.1685
2021-12-30,181.85,1808.86,62.4,6.997,36.408,36.408,0,0,0,0
2021-12-31,181.8,1806.32,62.3,7.022,36.405,36.405,0,0,0,0
2022-01-01,181.72,1802.26,62.2,8.061,55.014,55.014,0,0,0,0
2022-01-02,181.63,1797.71,62,2.26,54.996,54.996,0,0,0,0
2022-01-03,181.54,1793.16,61.8,2.367,55.011,55.011,0,0,0,0
2022-01-04,181.47,1789.62,61.7,14.116,54.998,54.998,0,0,0,0
2022-01-05,181.38,1785.09,61.6,2.508,54.988,54.988,0,0,0,0
2022-01-06,181.3,1781.07,61.4,8.419,54.991,54.991,0,0,0,0
2022-01-07,181.21,1776.45,61.3,1.632,55.1,55.1,0,0,0,0
2022-01-08,181.12,1772.04,61.1,3.948,55.001,55.001,0,0,0,0
2022-01-09,181.04,1768.03,61,8.661,54.997,54.997,0,0,0,0
2022-01-10,180.95,1763.54,60.8,2.963,55.004,55.004,0,0,0,0.0884
2022-01-11,180.87,1759.55,60.7,8.832,55.013,55.013,0,0,0,0.0884
2022-01-12,180.78,1754.87,60.5,0.83,55,55,0,0,0,0
2022-01-13,180.69,1750.34,60.4,2.654,54.999,54.999,0,0,0,0
2022-01-14,180.6,1746.13,60.2,6.583,55.392,55.392,0,0,0,0
2022-01-15,180.5,1741.32,60.1,0,54.996,54.996,0,0,0,0
2022-01-16,180.42,1737.02,59.9,5.222,54.998,54.998,0,0,0,0
2022-01-17,180.32,1732.29,59.7,0.179,55.004,55.004,0,0,0,0
2022-01-18,180.23,1727.85,59.6,3.693,54.996,54.996,0,0,0,0
2022-01-19,180.14,1723.43,59.4,3.792,55.003,55.003,0,0,0,0.6991
2022-01-20,180.05,1719.01,59.3,3.889,55.007,55.007,0,0,0,0.0656
2022-01-21,179.96,1714.55,59.1,3.389,54.981,54.981,0,0,0,0
2022-01-22,179.86,1709.71,59,0,54.988,54.988,0,0,0,0
2022-01-23,179.78,1705.81,58.8,4.183,55.024,55.024,0,0,0,0.0787
2022-01-24,179.68,1701.13,58.7,0.867,54.996,54.996,0,0,0,0.0787
2022-01-25,179.59,1696.61,58.5,2.662,54.999,54.999,0,0,0,0.0681
2022-01-26,179.51,1692.63,58.4,8.929,54.993,54.993,0,0,0,0
2022-01-27,179.42,1688.32,58.2,5.108,55.018,55.018,0,0,0,0
2022-01-28,179.33,1683.82,58.1,2.944,55,55,0,0,0,0
2022-01-29,179.23,1679.09,57.9,5.256,60.004,60.004,0,0,0,0
2022-01-30,179.13,1674.18,57.7,3.137,60.003,60.003,0,0,0,0
2022-01-31,179.02,1669.03,57.6,0.47,59.996,59.996,0,0,0,0
2022-02-01,178.92,1664.19,57.4,3.93,59.998,59.998,0,0,0,0.3732
2022-02-02,178.82,1659.26,57.2,2.926,59.984,59.984,0,0,0,0
2022-02-03,178.71,1654.2,57,1.405,59.998,59.998,0,0,0,0
2022-02-04,178.61,1649.48,56.9,0.403,55.01,55.01,0,0,0,0
2022-02-05,178.51,1644.82,56.7,1.06,55.005,55.005,0,0,0,0
2022-02-06,178.42,1640.4,56.6,3.924,55.015,55.015,0,0,0,0
2022-02-07,178.33,1636.19,56.4,6.198,54.999,54.999,0,0,0,0
2022-02-08,178.23,1631.27,56.3,0,54.996,54.996,0,0,0,0
2022-02-09,178.13,1626.7,56.1,2.026,54.994,54.994,0,0,0,0
2022-02-10,178.04,1622.27,55.9,3.766,54.993,54.993,0,0,0,0
2022-02-11,177.93,1617.43,55.8,0,54.977,54.977,0,0,0,0
2022-02-12,177.85,1613.3,55.6,7.244,55.005,55.005,0,0,0,0
2022-02-13,177.75,1608.86,55.5,3.535,54.995,54.995,0,0,0,0
2022-02-14,177.65,1604.28,55.3,2.032,55.009,55.009,0,0,0,1.2439
2022-02-15,177.55,1599.62,55.2,1.053,54.997,54.997,0,0,0,0.0884
2022-02-16,177.45,1595.06,55,2.254,55.008,55.008,0,0,0,0
2022-02-17,177.36,1590.65,54.9,3.967,55,55,0,0,0,0
2022-02-18,177.26,1586.02,54.7,1.392,54.999,54.999,0,0,0,0
2022-02-19,177.16,1581.26,54.5,0,54.997,54.997,0,0,0,0
2022-02-20,177.06,1576.83,54.4,3.771,55.012,55.012,0,0,0,0
2022-02-21,176.96,1572.09,54.2,0.143,55.002,55.002,0,0,0,0.1312
2022-02-22,176.86,1567.55,54.1,2.399,55.013,55.013,0,0,0,0
2022-02-23,176.76,1562.96,53.9,1.982,55.012,55.012,0,0,0,0
2022-02-24,176.65,1558.07,53.7,0,55.011,55.011,0,0,0,0
2022-02-25,176.55,1553.51,53.6,2.204,54.996,54.996,0,0,0,0
2022-02-26,176.45,1549.05,53.4,3.377,55.001,55.001,0,0,0,5.2654
2022-02-27,176.36,1544.96,53.3,7.694,55.006,55.006,0,0,0,0.1602
2022-02-28,176.27,1540.7,53.1,5.701,55.016,55.016,0,0,0,0
2022-03-01,176.14,1534.96,52.9,3.538,70.004,70.004,0,0,0,0.3884
2022-03-02,176.01,1529.14,52.7,2.683,70.005,70.005,0,0,0,0
2022-03-03,175.89,1523.7,52.5,7.026,69.998,69.998,0,0,0,0
2022-03-04,175.84,1521.46,52.5,3.271,29.243,25.493,0,3.75,0,0.5416
2022-03-05,175.71,1515.64,52.3,12.607,80,65,0,15,0,0
2022-03-06,175.59,1510.28,52.1,7.951,69.986,69.986,0,0,0,0
2022-03-07,175.46,1504.53,51.9,3.469,69.971,69.971,0,0,0,0
2022-03-08,175.33,1498.58,51.7,1.141,70.017,70.017,0,0,0,0
2022-03-09,175.2,1492.69,51.5,1.852,70.008,70.008,0,0,0,0
2022-03-10,175.07,1487.22,51.3,6.644,70.004,70.004,0,0,0,0
2022-03-11,174.94,1481.49,51.1,3.752,69.986,69.986,0,0,0,0
2022-03-12,174.82,1476.1,50.9,7.531,70.018,70.018,0,0,0,2.5125
2022-03-13,174.78,1474.47,50.8,51.248,70.011,70.011,0,0,0,30.0148
2022-03-14,174.74,1472.55,50.8,47.736,70.028,70.028,0,0,0,8.9661
2022-03-15,174.74,1472.42,50.8,68.467,69.986,69.986,0,0,0,0.1765
2022-03-16,174.68,1470.1,50.7,35.07,61.89,61.89,0,0,0,0
2022-03-17,174.61,1467.13,50.6,27.545,61.907,61.907,0,0,0,0
2022-03-18,174.54,1463.95,50.5,25.062,61.891,61.891,0,0,0,1.4618
2022-03-19,174.47,1460.73,50.4,24.539,61.81,61.81,0,0,0,7.45
2022-03-20,174.38,1457.08,50.2,19.645,61.875,61.875,0,0,0,0.3463
2022-03-21,174.29,1453.01,50.1,14.745,61.906,61.906,0,0,0,0
2022-03-22,174.21,1449.41,50,20.339,61.895,61.895,0,0,0,0
2022-03-23,174.11,1445.31,49.8,14.405,61.871,61.871,0,0,0,0
2022-03-24,174.03,1441.65,49.7,19.441,61.822,61.822,0,0,0,0
2022-03-25,173.96,1438.81,49.6,28.995,61.845,61.845,0,0,0,8.1856
2022-03-26,174.2,1449.03,50,180.089,61.893,61.893,0,0,0,25.2907
2022-03-27,174.48,1461.38,50.4,204.876,61.878,61.878,0,0,0,0.0681
2022-03-28,174.59,1465.87,50.6,113.835,61.923,61.923,0,0,0,0
2022-03-29,174.61,1466.78,50.6,72.352,61.753,61.753,0,0,0,0
2022-03-30,174.61,1467,50.6,64.426,61.902,61.902,0,0,0,1.8536
2022-03-31,174.58,1465.78,50.5,47.744,61.877,61.877,0,0,0,0
2022-04-01,174.53,1463.56,50.5,43.444,69.162,69.162,0,0,0,0
2022-04-02,174.47,1460.73,50.4,36.769,69.503,69.503,0,0,0,0
2022-04-03,174.4,1457.73,50.3,35.284,69.979,69.479,0,0.5,0,0
2022-04-04,174.31,1454,50.1,26.757,69.923,69.423,0,0.5,0,0
2022-04-05,174.23,1450.28,50,26.891,69.971,69.497,0,0.474,0,0
2022-04-06,174.14,1446.44,49.9,25.269,69.761,69.388,0,0.373,0,0
2022-04-07,174.01,1441.14,49.7,8.13,69.418,69.218,0,0.2,0,0
2022-04-08,173.92,1437.14,49.6,22.988,69.298,69.098,0,0.2,0,0
2022-04-09,173.82,1433,49.4,21.5,69.395,69.195,0,0.2,0,0
2022-04-10,173.73,1429.04,49.3,24.062,69.87,69.67,0,0.2,0,0
2022-04-11,173.63,1424.82,49.1,20.481,69.398,69.198,0,0.2,0,0
2022-04-12,173.55,1421.2,49,27.448,69.356,69.156,0,0.2,0,2.0891
2022-04-13,173.47,1417.71,48.9,29.025,69.375,69.175,0,0.2,0,12.8697
2022-04-14,173.41,1415.45,48.8,43.164,69.3,69.1,0,0.2,0,0.3236
2022-04-15,173.35,1412.65,48.7,37.028,69.407,69.207,0,0.2,0,0
2022-04-16,173.27,1409.49,48.6,32.708,69.343,69.143,0,0.2,0,0
2022-04-17,173.19,1406.15,48.5,30.814,69.435,69.235,0,0.2,0,0
2022-04-18,173.1,1402.1,48.4,22.563,69.397,69.205,0,0.192,0,0
2022-04-19,173.01,1398.36,48.2,26.078,69.401,69.201,0,0.2,0,0
2022-04-20,172.91,1394.38,48.1,23.229,69.37,69.17,0,0.2,0,0
2022-04-21,172.81,1390.02,47.9,19.4,69.792,69.413,0,0.379,0,0
2022-04-22,172.7,1385.47,47.8,17.357,70.036,69.536,0,0.5,0,0
2022-04-23,172.6,1381.18,47.6,20.362,70.014,69.514,0,0.5,0,0
2022-04-24,172.48,1376.36,47.5,14.221,69.991,69.491,0,0.5,0,0
2022-04-25,172.37,1371.68,47.3,15.832,70.009,69.509,0,0.5,0,0
2022-04-26,172.26,1367.05,47.1,16.454,70.004,69.506,0,0.498,0,2.8275
2022-04-27,172.15,1362.48,47,17.079,70.007,69.507,0,0.5,0,0
2022-04-28,172.02,1357.51,46.8,12.416,69.948,69.45,0,0.498,0,0
2022-04-29,171.93,1353.56,46.7,24.355,70.02,69.521,0,0.499,0,15.6902
2022-04-30,171.83,1349.69,46.5,25.212,70.013,69.513,0,0.5,0,0.1083
2022-05-01,171.73,1345.49,46.4,21.366,69.974,69.474,0,0.5,0,0.5868
2022-05-02,171.63,1341.31,46.3,21.558,70.042,69.544,0,0.498,0,0.1468
2022-05-03,171.51,1336.56,46.1,15.117,70.04,69.54,0,0.5,0,0
2022-05-04,171.39,1331.87,45.9,15.708,70.003,69.503,0,0.5,0,0
2022-05-05,171.27,1326.85,45.8,11.9,69.998,69.498,0,0.5,0,0
2022-05-06,171.15,1322,45.6,13.916,70.021,69.521,0,0.5,0,0
2022-05-07,171.02,1316.96,45.4,11.708,70.004,69.504,0,0.5,0,0.1574
2022-05-08,170.9,1312.02,45.2,12.735,70.015,69.515,0,0.5,0,1.4788
2022-05-09,170.78,1307.1,45.1,13.085,70.001,69.501,0,0.5,0,0.198
2022-05-10,170.64,1301.82,44.9,8.842,69.981,69.481,0,0.5,0,0
2022-05-11,170.5,1296.21,44.7,5.074,69.935,69.435,0,0.5,0,0
2022-05-12,170.37,1291.11,44.5,10.921,70.006,69.506,0,0.5,0,0
2022-05-13,170.23,1285.59,44.3,6.151,70.011,69.511,0,0.5,0,1.0268
2022-05-14,170.09,1280.16,44.1,7.158,69.986,69.486,0,0.5,0,0.0681
2022-05-15,169.94,1274.61,44,5.703,69.961,69.461,0,0.5,0,0
2022-05-16,169.8,1269.1,43.8,6.19,69.995,69.502,0,0.493,0,0
2022-05-17,169.66,1263.72,43.6,7.78,70.027,69.527,0,0.5,0,0.7383
2022-05-18,169.51,1258.09,43.4,4.914,70.032,69.532,0,0.5,0,0
2022-05-19,169.37,1252.65,43.2,6.971,69.959,69.459,0,0.5,0,0
2022-05-20,169.22,1247.09,43,5.612,69.995,69.495,0,0.5,0,0
2022-05-21,169.07,1241.43,42.8,4.553,70.01,69.51,0,0.5,0,0
2022-05-22,168.93,1236.03,42.6,7.454,69.926,69.426,0,0.5,0,0
2022-05-23,168.78,1230.39,42.4,4.772,70.053,69.553,0,0.5,0,0
2022-05-24,168.63,1224.62,42.2,3.156,70.005,69.505,0,0.5,0,0
2022-05-25,168.46,1218.49,42,4.919,75.851,75.521,0,0.33,0,1.7608
2022-05-26,168.3,1212.66,41.8,2.561,69.905,69.455,0,0.45,0,4.2287
2022-05-27,168.15,1206.94,41.6,3.77,69.955,69.495,0,0.46,0,0.3102
2022-05-28,168,1201.28,41.4,4.461,70.008,69.508,0,0.5,0,0
2022-05-29,167.84,1195.59,41.2,4.124,70.011,69.511,0,0.5,0,0
2022-05-30,167.68,1189.79,41,2.959,69.982,69.485,0,0.497,0,0
2022-05-31,167.52,1183.9,40.8,1.798,70.025,69.525,0,0.5,0,0
2022-06-01,167.36,1178.01,40.6,1.791,69.994,69.494,0,0.5,0,0
2022-06-02,167.19,1172.11,40.4,1.734,69.993,69.493,0,0.5,0,0
2022-06-03,167.02,1166.06,40.2,0.054,70.026,69.526,0,0.5,0,0.0566
2022-06-04,166.86,1160.19,40,1.993,70.02,69.52,0,0.5,0,0
2022-06-05,166.7,1154.33,39.8,2.244,69.993,69.493,0,0.5,0,2.5112
2022-06-06,166.6,1150.85,39.7,29.68,70.016,69.516,0,0.5,0,28.0967
2022-06-07,166.54,1148.72,39.6,45.415,70.012,69.512,0,0.5,0,0.5403
2022-06-08,166.43,1145.07,39.5,27.791,70.012,69.512,0,0.5,0,0.4877
2022-06-09,166.32,1140.89,39.3,21.591,69.979,69.479,0,0.5,0,3.1822
2022-06-10,166.17,1135.94,39.2,12.685,69.986,69.486,0,0.5,0,0.0801
2022-06-11,166.03,1130.77,39,10.1,69.992,69.492,0,0.5,0,0
2022-06-12,165.87,1125.35,38.8,7.271,70.006,69.506,0,0.5,0,0
2022-06-13,165.71,1119.88,38.6,6.664,70.001,69.501,0,0.5,0,0.0553
2022-06-14,165.55,1114.09,38.4,2.938,69.945,69.445,0,0.5,0,0.5463
2022-06-15,165.4,1109.15,38.3,12.839,70.013,69.513,0,0.5,0,14.304
2022-06-16,165.28,1104.93,38.1,21.212,69.967,69.467,0,0.5,0,10.0167
2022-06-17,165.19,1101.72,38,32.804,70.006,69.506,0,0.5,0,0
2022-06-18,165.07,1097.63,37.9,18.703,66.013,65.513,0,0.5,0,0
2022-06-19,164.94,1093.44,37.7,13.39,61.899,61.399,0,0.5,0,0
2022-06-20,164.82,1089.18,37.6,12.563,61.906,61.406,0,0.5,0,0
2022-06-21,164.68,1084.65,37.4,9.513,61.912,61.412,0,0.5,0,0
2022-06-22,164.54,1079.92,37.2,7.116,61.917,61.417,0,0.5,0,0
2022-06-23,164.6,1081.94,37.3,85.304,61.891,61.391,0,0.5,0,85.6134
2022-06-24,165.88,1125.57,38.8,566.914,61.911,61.411,0,0.5,0,16.3082
2022-06-25,166.19,1136.59,39.2,189.416,61.896,61.396,0,0.5,0,0
2022-06-26,166.3,1140.19,39.3,103.617,61.893,61.393,0,0.5,0,13.0368
